id	tweet	subtask_a
2433	Πανικός έχει πιάσει ΝΔ, ΠΑΣΟΚ και #skai_xeftiles για τις αλλαγές στην ηγεσία της δικαιοσύνης χωρίς καν να ξέρουν τις επιλογές. Θέλουν να κάνουν τις δικές τους! Φοβούνται την αντικειμενική και ανεξάρτητη δικαιοσύνη; Αμα παίζεται ο κωλος μας μάλλον δεν πρεπει να είναι και τόσο!	OFF
8929	@USER Ποια εκκλησία μωρή; Εγώ λέω να περπατούμε στο δρόμο και να σταυροκοποιόμαστε, ειδικά άμα δούμε μπούρκα. Σα σε εξορκισμό ένα πράμα.	OFF
7047	Την συμπαθούμε την Κέισι; #gntm #gntmgr #gntmgr #gntmgr2	NOT
2084	@USER Σε παραδέχομαι μωρή φώφη αρχηγηνάρα ξεπέρασες τον Τσίπρα στις μαλακίες συνεχίζεις το έργο του ΓΑΠ κοντεύεις να το διαλύσεις το΄ΠΑΣΟΚ συνέχισε είσαι σε καλό δρόμο.	OFF
2600	Ποια κερκοπορτα ρε μαλακες. Δρακο ειχε ο Μωαμεθ ναπουμε	NOT
9718	Άντε γαμήσου ρε καροτσάκια.	OFF
1483	Βρίσκουν μαλάκες αφού....... #ekloges19	OFF
935	Δενθάπωαλληκακια-δενθαπωαλληκακια-δενθαπωαλληκακια #shoppingstar	NOT
4877	Συγνώμη όταν έχουν οι ff αβαντάζ γιατί δεν κάθονται να κάνουν ανάκριση η ζενεβιεβ ή ο σκουλος; Και σήμερα κάνουν #gntmgr	NOT
2144	#ekloges19 ειστε μεγαλα αρχιδια αν ξαναβγαλετε νδ και κ μητσοτακη. Για το πουτσο λαος φατε ιδιωτες τωρα καραγκιοζηδες	OFF
1083	@USER Ελένη μου χρόνια σου πολλά..να είσαι πάντα καλά!	NOT
1727	"""""""Γιατι αγαπαω εσενα. Κι αν ειμαστε συνεχεια μαζι,μπορει να χασω και εσενα."""" Με συγκινησες Μελιτακο. Επισης και εγω σαγαπαω Μαρινα. #gynaikaxwrisonoma"""	NOT
1322	@USER Μια ζωή στην τρίτη εθνική θα είσαι πάρτο απόφαση δημοσιογραφοι άλφα εθνικής είναι Τζίμας Μπάμπης Παπαδημητρίου και σημαντικοι ακόμα Πιταρας Φιλιππίδης εσύ μαγκιά πουλάς λόγω ότι είσαι αγράμματος Περαστικά σου	OFF
6472	Και τσάμπα κατάλογο έκανε ο Μπράτης!......... #gntmgr	NOT
6670	6 γυναίκες δίπλα και δεν θα μπορούσα να πηδήξω καμία... Μπάζα	OFF
7124	Αποκλείεται ο Sean Penn να ήταν έτσι! Δε το δέχομαι! #kalomesimeraki	NOT
10221	Ο σκουλος εκεί να στηρίξει το βύσμα του #gntmgr	OFF
5902	Αννα μαρια οποια δεν σου κανει διωχνε την καριολα μη κολλας #gntmgr	OFF
4522	Πάντως είναι πολύ γλυκιά η Λόρεν #shoppingstar	NOT
1132	"""@USER τελικα θελει γιαουρτωμα , μα ποσο μαλακας ; τον βγαζουν μπροστα για να παρουσιαζουν ηπιο στυλ και οχι την τσιριδα τον μπουμπουκο , ειναι γατες μπας και τσιμπησουν κανα ψηφαλακι παραπανω απο κανενα """"""""νοικοκυρη"""""""" ... αλλα ΔΕΝ ΞΕΧΝΑΜΕ ΤΗΝ ΣΥΜΜΟΡΙΑ ΝΔ-ΠΑΣΟΚ Α.Ε. ...."""	OFF
8760	Έχω 43 εγκεφαλικά. Δεν το πίστευα ότι θα ήταν οντως #erwtasmeta	NOT
4175	Ωραιο μουνι, ποδοσφαιρικο.	OFF
3171	Δεν αντεχω τις πολιτικες διαφημισεις #shoppingstar	NOT
6552	@USER Αν το θεωρεί κοντό, φύγε να γλιτώσεις. Μια γυναίκα ολιγαρκή θέλουμε.	NOT
9324	"""Θα βγει να δουλεψει αυριο μεθαυριο και θα τ λεει του φωτογραφου """"Αχ! Κατι εχει παθει το χερι μου/ποδι μου/ δεξι μου κ*λομερι σημερα"""" #gntmgr"""	NOT
1532	@USER Εσένα περίμενα. Εγώ δουλειά και Ελλάδα έχω βρει ως Τοπογράφος τελειοφοιτη μονο που εδώ ο μισθός είναι κατώτατος είτε είσαι τελειοφοιτη είτε Απόφοιτη. Στο εξωτερικό ο μισθός είναι τετραπλάσιος για αρχή.	NOT
9346	τι ζόρια έχει αυτή η δουλειά δηλαδή; πάει και χορεύει, σιγά τα λάχανα #erwtasmeta	NOT
4888	Τώρα δεν έχει πρόστιμο από το όργανο ελληνικής λογοκρισίας; Μόνο στα gay φιλιά ρίχνουν πρόστιμα; #mesimeri_skai	NOT
4616	@USER Ε ναι αφού είσαι μεγαλύτερος . . . Άσε κάτω την πέτρα ‍️	NOT
8432	Ναι, απλά δεν το έχει η κοπέλα, θέλει πολληηηηη δουλειά, δεν κάνει για διαγωνισμό, βασικά. Πάρτε το κορίτσι- αν θέλει-εκτός κάμερας σε κάνα σοβαρό πρακτορείο. #gntmgr	NOT
4097	@USER Χωρίς προσβολή. Είσαι το 3 %. Δεν κυβερνάς εσύ. Έτυχαν οι συγκυρίες και το έκανες. Τώρα πάλι στο 3 θα πας. Ο καθένας όπου ετάχθει. Αυτά έχουν οι δημοκρατίες. Εκτός αν δεν τις θες φασιστάκο..	OFF
2196	Έμμμμ τα ήθελε ο κωλος ....	OFF
10284	Βαρέθηκε το είδωλο ️#GNTMGR	NOT
6601	@USER Π να δεις γυναίκα να λιθοβολειται, φορώντας λευκή μπουργκα, και να κοκκινίζει στο σημείο του κεφαλιού από το λιθοβολισμό!Το ισλάμ το ξερω καλά,τώρα ήρθε η ώρα να το μάθουν καλά κ οι Ελληνες!Ίσως έτσι εκτιμήσουν ΚΆΠΟΙΑ ΣΤΙΓΜΉ τη δική τους πίστη!	NOT
4069	– Τι αρχίζει από Π, είναι καμιά δεκαπενταριά εκατοστάn και ευχαριστεί όλες τις γυναίκες; – Το πεντακοσάευρω…	OFF
8142	@USER Βρε βρωμορατσιστρια, τι παραπάνω εχει η γειτονιά σου από τα Γιαννιτσά; αριστερή σου λέει μετά...	OFF
4356	@USER Ψυχραιμία. Ακόμα πιστεύουν πως βγήκαν με αυτοδυναμία. Ο Έλληνας είναι μαλάκας αλλά όχι ηλίθιος. Ξανά τα παπάρια μας θα πάρουν και θα το ρίξουν στις πωλήσεις και νερού του Καματερού. Ψυχραιμία.	OFF
1249	@USER Βρε άι στο διάολο πανίβλακα που θα μιλήσεις σε γυναίκα έτσι προπαντός όταν δεν έχεις καν ιδέα τι λες. Τράβα πίσω στην σπηλιά και παίξε με τις μπαλίτσες σου. Ηλίθιε, ε ηλίθιε!	OFF
7355	Όταν παρακολουθείς την Κάτια να προσπαθεί μάταια να κλάψει #gntmgr	NOT
113	@USER Και πολυ αξια του εδωσες εσυ εισαι ενα αστερι λατρεια μου	NOT
8724	Ε λοιπον εγω το αμαρτησα δεν ξερω ακομα ποια το λεει δειρτε με #kalomesimeraki	NOT
1537	ΔΙΚΑΣΤΙΚΗ ΑΚΥΡΩΣΗ ΤΩΝ ΑΡΧΑΙΡΕΣΙΩΝ ΤΟΥ ΕΡΓΑΤΙΚΟΥ ΚΕΝΤΡΟΥ ΠΑΤΡΑΣ – Η ΔΙΚΑΙΟΣΥΝΗ ΚΑΙ Η ΔΗΜΟΚΡΑΤΙΑ ΛΕΙΤΟΥΡΓΟΥΝ -	NOT
5262	#XFactorGR παιζει αυτο ; Το βλεπει κανενας; Περα απο 15χρονες instagramer ...	NOT
7042	Μια τσάπα κι στο χωράφι σαν την Λειντι Πετούλα Ράφιγκστον #gntmgr	NOT
6593	τι παπαριές βλέπουμε απόψε μαλάκα μου... #GntmGr #Gntm	OFF
6464	"""@USER Αν οποιαδήποτε γυναικα δεν φορεσει απο επιλογη της ότι θέλει υπακοουοντας σε """"θεϊκους"""" νομους σορρυ αλλα ειναι grande μαλακια"""	NOT
4817	"""@USER Και το """"μαλάκας"""" τιμητικό είναι! Αυτός είναι πολλά κιλά..."""	OFF
1386	"""@USER Απελη να τις γνωρίσουμε άμα είναι, εμένα πάντα μου έλεγε δε θα σε θέλει κάνεις όταν μεγαλώσεις ετσι όπως είσαι αλλά αν της πει κανένας γνωστός μια χαρά κοπέλα η κόρη σου τότε αρχίζει τα """"αχ ναι η κουκλίτσα μου"""" :/"""	NOT
3341	@USER Μπα κάποιοι είμαστε υπερβολικά μαλακες και δουλεύουμε	OFF
6566	Εκει στα σταντ απ κομεντι μετα τη μια ωρα αναγκαστικα γελας με κατι γιατι ισως ειναι το καλυτερο απο τα προγουμενα που χει πει..ή επειδη γελανε οι αλλοι και νιωθεις μαλακας λες να κι εγω βρηκα κατι να γελασω να χα χα γελασα κι εγω ειμαι σαν εσας,δεν ειναι οτι δεν τα πιανω	NOT
4152	@USER Είσαι σίγουρος πως είναι έτσι; η απλά είδες μια εικονα;. Και δεύτερον το πρόβλημα δεν το αι τόσο το φαγητό όσο ένας ξεριζωμος αναγκαστικος. Το έχεις νιώσει εσύ ή τρως το ζεστό φαγητο του σπιτιού και φυσικά ότι περισσέψει το δίνεις στα παιδιά της Αφρικής;	NOT
4630	"""@USER Τα εξωφρενικά είναι βέβαια και άλλα. Όπως η άνεση με την οποία λοιδορήθηκαν ευσυνείδητοι πολίτες ώστε να γίνουν όλα """"ίσα και όμοια"""" ώστε η Δικαιοσύνη να πάει περίπατο ή η άνεση με την οποία οι λαοπλάνοι πάτησαν και κεφαλαιοποίησαν την αποστροφή του κόσμου."""	NOT
5153	Πανταζάρα αν στις #agriesmelisses δεν σε ήθελαν για τον ρόλο του Σέργιου κακώς δεν πήγες εκεί. Γιατί στο #kokkinopotami δεν σε βλέπουμε και δεν μπορούμε να σε αποθεώσουμε. Υ.Γ:Μέχρι και τον Νικηφόρο θα συμπαθούσα αν τον έκανες εσύ ταλεντάρα μου	NOT
10087	#gntmgr « με όλα τα πουλιά το έχει» λέει σνξσξσβξβς	NOT
1442	Πολύ ροζ ρουζ δεν ήταν αυτό; #ShoppingStar	NOT
8250	@USER Πολυ λυπήθηκα που εμεινε ορφανη η γυναίκα σου.	NOT
1725	@USER Το να πολιτευεσαι με νεκρούς για ψήφο αναδεικνύει την απόλυτη ξεφτίλα αυτής της παράταξης.. οι νεκροί είναι νεκροί.. Δεν έχουν χρώμα και κόμμα.. ειδικά η δεξιά δεν πρέπει καν να αναφέρεται σε νεκρούς..ξεχνάς εκούσια την καμμένη Πελοπόννησο και τους νεκρούς της	NOT
9248	το καλοκαιρι διψανε, τον χειμωνα κρυωνουν, το βραδυ εχουν καυλες, αει σιχτιρ, βλαμμενες	OFF
558	@USER εμα,, αι στο διάολο να πάνε δλδ εγώ φταίω ο κάθομαι κ ασχολούμαι	OFF
6502	"""Δεύτερη συνεχόμενη μέρα δόξα στην Αννα Μαρία """"η...πώς την είπαμε; Α ναι η Κάτια"""" #gntmgr"""	NOT
3773	#masterchefgr_xeftiles πιο συναρπαστικο απο μαστερσεφ	NOT
6071	Εντάξει παπάρες οι Γιαννουληδες αυτού του κόσμου εννοείται, αλλά πόσο μαλακας πρέπει να σαι για να στήνεις μπάρμπεκιου απέναντι από καταυλισμό μουσουλμάνων.	OFF
1365	Και φαρμακοποιός να είσαι δύσκολο πράγμα τελικά #tatouaz	NOT
8923	Όταν αγαπάς αυτό που κάνεις φαίνεται...Μπράβο Νίκο που είσαι απλά ο εαυτός σου, εκτός αυτού του συστήματος. Πολύ σε πάω. Αληθινός και ακομπλεξάριστος, εύγε σκορπίζεις θετική ενέργεια στα μεσημέρια μας #kalomesimeraki	NOT
